employee_id,pay_date,pay_period_start,pay_period_end,earning_code,earning_description,is_final_pay,units,rate,amount,gross_earnings
1096,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,66.66,5065.85,5065.85
1097,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,22.23,1689.23,1689.23
1098,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,63.66,4837.85,4837.85
1099,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,43.23,3285.69,3285.69
1100,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,58.19,4422.46,4422.46
1101,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,27.38,2080.62,2080.62
1102,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,13.4,1018.62,1018.62
1103,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,47.1,3579.69,3579.69
1105,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,40.65,3089.54,3089.54
1106,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,22.41,1703.54,1703.54
1107,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.44,1097.08,1097.08
1108,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.05,1067.54,1067.54
1109,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,107.28,8153.08,8153.08
1111,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,15.77,1198.15,1198.15
1113,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,28.71,2182.15,2182.15
1114,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,26.13,1985.54,1985.54
1115,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,18.09,1374.92,1374.92
1116,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,102.54,7793.08,7793.08
1117,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,33.97,2581.38,2581.38
1118,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,63.43,4820.77,4820.77
1119,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,53.08,4033.85,4033.85
1120,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,15.27,1160.31,1160.31
1121,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,46.49,3533.08,3533.08
1124,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,106.06,8060.77,8060.77
1125,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,44.64,3392.77,3392.77
1126,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,65.71,4993.85,4993.85
1127,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,73.9,5616.46,5616.46
1128,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,119.19,9058.15,9058.15
1131,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,12.57,955.38,955.38
1132,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,41.19,3130.15,3130.15
1133,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,47.24,3590.31,3590.31
1135,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,16.95,1288.15,1288.15
1136,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,19.44,1477.38,1477.38
1137,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,30.17,2292.92,2292.92
1138,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,79.68,6055.38,6055.38
1140,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,24.49,1861.38,1861.38
1143,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,19.99,1518.92,1518.92
1148,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,25.94,1971.69,1971.69
1150,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,30.7,2333.54,2333.54
1152,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,17.27,1312.62,1312.62
1154,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,16.41,1247.54,1247.54
1156,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,11.56,878.77,878.77
1157,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,49.94,3795.69,3795.69
1158,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,28.94,2199.69,2199.69
1160,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,15.85,1204.62,1204.62
1161,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,34.8,2645.08,2645.08
1162,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,15.42,1171.85,1171.85
1163,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,34.7,2637.23,2637.23
1164,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,26.25,1995.23,1995.23
1165,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,44.55,3385.85,3385.85
1166,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,81.98,6230.31,6230.31
1167,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,83.55,6349.85,6349.85
1171,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,31.31,2379.23,2379.23
1172,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,13.71,1042.15,1042.15
1173,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,21.84,1660.15,1660.15
1175,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,15.27,1160.77,1160.77
1177,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,26.84,2040.0,2040.0
1179,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,39.95,3036.0,3036.0
1180,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,26.85,2040.92,2040.92
1182,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,62.39,4741.85,4741.85
1184,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,32.45,2466.0,2466.0
1185,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.43,1096.62,1096.62
1188,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,32.47,2467.38,2467.38
1190,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,17.17,1304.77,1304.77
1191,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,121.11,9204.46,9204.46
1192,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,19.01,1445.08,1445.08
1193,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,15.5,1177.85,1177.85
1195,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,27.19,2066.31,2066.31
1196,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,39.32,2988.0,2988.0
1198,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,18.42,1399.85,1399.85
1200,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,17.83,1355.08,1355.08
1201,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,112.99,8587.38,8587.38
1202,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,13.17,1000.62,1000.62
1203,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,17.33,1316.77,1316.77
1204,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,103.53,7868.31,7868.31
1206,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,13.91,1056.92,1056.92
1207,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,21.86,1661.54,1661.54
1210,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,12.8,972.46,972.46
1211,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,24.99,1899.23,1899.23
1212,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,26.28,1997.08,1997.08
1215,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,108.44,8241.23,8241.23
1216,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,19.41,1475.08,1475.08
1217,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,115.88,8806.62,8806.62
1218,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,54.45,4138.15,4138.15
1219,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,13.42,1020.0,1020.0
1220,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,27.56,2094.92,2094.92
1221,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,16.65,1265.08,1265.08
1224,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,21.2,1611.23,1611.23
1225,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,27.58,2095.85,2095.85
1226,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,16.26,1236.0,1236.0
1228,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,44.81,3405.69,3405.69
1231,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,38.09,2894.77,2894.77
1233,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,31.7,2409.23,2409.23
1234,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,16.66,1266.0,1266.0
1235,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,30.35,2306.77,2306.77
1237,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,62.26,4731.69,4731.69
1238,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,16.89,1283.54,1283.54
1239,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,41.61,3162.46,3162.46
1240,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,30.06,2284.62,2284.62
1241,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,21.73,1651.85,1651.85
1242,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,80.11,6088.15,6088.15
1243,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,63.02,4789.38,4789.38
1244,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,13.57,1031.54,1031.54
1245,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,63.78,4847.08,4847.08
1246,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,12.21,928.15,928.15
1248,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,11.29,858.0,858.0
1249,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,22.83,1735.38,1735.38
1250,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,107.97,8205.69,8205.69
1251,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,41.5,3153.69,3153.69
1252,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,41.37,3144.0,3144.0
1254,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,31.4,2386.62,2386.62
1255,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,119.88,9110.77,9110.77
1256,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,113.63,8635.85,8635.85
1257,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,22.42,1704.0,1704.0
1258,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,15.54,1181.08,1181.08
1259,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,15.29,1161.69,1161.69
1260,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,40.22,3056.77,3056.77
1263,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,110.92,8430.0,8430.0
1264,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,97.92,7441.85,7441.85
1265,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,15.7,1193.08,1193.08
1267,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,110.61,8406.0,8406.0
1268,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,50.89,3867.69,3867.69
1269,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,18.18,1381.85,1381.85
1270,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,7.43,564.46,564.46
1273,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,6.79,516.0,516.0
1275,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,17.46,1326.92,1326.92
1277,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,114.32,8688.0,8688.0
1278,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,82.45,6266.31,6266.31
1279,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,15.94,1211.54,1211.54
1280,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,114.1,8671.85,8671.85
1281,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,27.56,2094.46,2094.46
1282,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,120.53,9160.15,9160.15
1283,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,63.84,4851.69,4851.69
1285,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,26.99,2051.08,2051.08
1286,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,13.08,994.15,994.15
1288,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,116.54,8856.92,8856.92
1289,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,27.27,2072.31,2072.31
1291,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,21.29,1618.15,1618.15
1292,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.4,1094.77,1094.77
1293,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,62.13,4722.0,4722.0
1294,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,32.85,2496.92,2496.92
1295,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,48.45,3682.15,3682.15
1296,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,23.48,1784.77,1784.77
1297,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,17.23,1309.85,1309.85
1298,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,28.51,2166.92,2166.92
1299,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,20.28,1541.08,1541.08
1301,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,12.63,960.0,960.0
1303,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,12.73,967.38,967.38
1304,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,37.71,2865.69,2865.69
1306,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,109.68,8335.85,8335.85
1307,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,103.99,7902.92,7902.92
1308,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.4,1094.77,1094.77
1309,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,29.65,2253.69,2253.69
1310,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,23.71,1801.85,1801.85
1311,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,28.1,2135.54,2135.54
1312,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,43.08,3274.15,3274.15
1314,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,20.79,1579.85,1579.85
1315,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,40.53,3080.31,3080.31
1317,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,102.51,7790.77,7790.77
1318,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,55.23,4197.23,4197.23
1319,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,51.29,3898.15,3898.15
1321,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,72.36,5499.69,5499.69
1322,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,27.53,2092.62,2092.62
1324,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,59.83,4547.08,4547.08
1329,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,37.35,2838.92,2838.92
1331,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,13.98,1062.46,1062.46
1333,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.34,1090.15,1090.15
1334,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,108.47,8243.54,8243.54
1336,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,116.52,8855.54,8855.54
1338,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,119.74,9100.15,9100.15
1340,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,21.52,1635.69,1635.69
1344,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,51.62,3923.08,3923.08
1346,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,28.31,2151.23,2151.23
1349,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,24.92,1893.69,1893.69
1350,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,25.8,1961.08,1961.08
1352,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,85.18,6473.54,6473.54
1355,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,41.86,3181.38,3181.38
1356,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,37.2,2826.92,2826.92
1358,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,22.28,1693.38,1693.38
1360,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,60.78,4619.08,4619.08
1361,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.5,1101.69,1101.69
1362,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,28.17,2141.08,2141.08
1363,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,47.96,3645.23,3645.23
1364,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,15.39,1169.54,1169.54
1367,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,79.81,6065.54,6065.54
1368,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,9.78,743.54,743.54
1369,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,32.57,2475.23,2475.23
1371,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,30.8,2340.46,2340.46
1372,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,83.17,6320.77,6320.77
1373,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,81.39,6185.54,6185.54
1374,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,12.32,936.46,936.46
1375,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,38.73,2943.23,2943.23
1377,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,32.97,2505.69,2505.69
1379,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,16.91,1285.38,1285.38
1380,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,28.02,2129.54,2129.54
1382,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,15.85,1204.62,1204.62
1383,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,40.61,3086.31,3086.31
1387,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,28.69,2180.31,2180.31
1389,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,37.52,2851.85,2851.85
1390,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,37.17,2824.62,2824.62
1391,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,64.35,4890.46,4890.46
1392,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,33.2,2523.23,2523.23
1394,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,18.19,1382.77,1382.77
1395,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,60.72,4614.46,4614.46
1396,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,24.77,1882.15,1882.15
1397,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,66.32,5040.0,5040.0
1399,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,37.85,2876.31,2876.31
1401,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,80.45,6114.0,6114.0
1402,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,24.78,1883.54,1883.54
1403,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,35.03,2662.62,2662.62
1405,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,14.54,1104.92,1104.92
1407,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,23.71,1801.85,1801.85
1408,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,102.02,7753.38,7753.38
1409,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,17.91,1361.54,1361.54
1411,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,22.04,1674.92,1674.92
1412,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,56.85,4320.92,4320.92
1415,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,19.61,1490.31,1490.31
1417,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,21.73,1651.38,1651.38
1419,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,48.51,3686.77,3686.77
1420,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,26.02,1977.23,1977.23
1421,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,45.87,3486.0,3486.0
1422,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,105.23,7997.54,7997.54
1423,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,119.64,9092.77,9092.77
1424,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,89.47,6799.38,6799.38
1425,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,56.34,4282.15,4282.15
1427,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,8.25,627.23,627.23
1428,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,29.02,2205.69,2205.69
1430,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,99.73,7579.38,7579.38
1431,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,18.19,1382.77,1382.77
1433,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,7.66,582.0,582.0
1434,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,12.75,968.77,968.77
1435,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,35.28,2681.54,2681.54
1436,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,34.29,2606.31,2606.31
1438,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,20.77,1578.46,1578.46
1439,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,26.72,2030.77,2030.77
1440,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,21.26,1615.38,1615.38
1441,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,12.55,953.54,953.54
1443,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,104.27,7924.15,7924.15
1445,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,25.28,1920.92,1920.92
1446,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,55.89,4248.0,4248.0
1447,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,20.0,1520.31,1520.31
1448,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,12.92,981.69,981.69
1449,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,24.14,1834.62,1834.62
1453,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,65.54,4981.38,4981.38
1457,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,61.31,4659.69,4659.69
1458,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,22.14,1682.77,1682.77
1459,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,45.22,3436.62,3436.62
1460,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,65.9,5008.15,5008.15
1461,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,12.81,973.38,973.38
1464,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,22.6,1717.85,1717.85
1465,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,56.96,4329.23,4329.23
1466,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,33.32,2532.0,2532.0
1467,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,16.65,1265.54,1265.54
1468,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,83.54,6349.38,6349.38
1469,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,51.39,3906.0,3906.0
1471,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,19.2,1459.38,1459.38
1472,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,100.8,7660.62,7660.62
1473,2026-03-15,2026-03-02,2026-03-15,BASE,Base Pay,N,76.0,40.39,3069.69,3069.69
